SID,COORDINATES,NAME
2016228N22117,"[(21.7, 117.0, 0), (21.7, 116.7, 3), (21.7, 116.3, 3), (21.7, 115.8, 3), (21.7, 115.4, 3), (21.8, 115.0, 3), (21.8, 114.7, 3), (21.8, 114.3, 3), (21.7, 114.0, 3), (21.6, 113.7, 3), (21.6, 113.5, 3), (21.5, 113.4, 3), (21.5, 113.3, 3), (21.5, 113.2, 3), (21.5, 113.2, 3), (21.5, 113.2, 3), (21.5, 113.1, 3), (21.5, 113.0, 3), (21.4, 112.9, 3), (21.3, 112.6, 3), (21.1, 112.2, 3), (21.0, 111.8, 3), (20.9, 111.3, 3), (20.9, 110.8, 3), (20.8, 110.3, 3), (20.6, 109.7, 3), (20.5, 109.2, 3), (20.5, 108.7, 3), (20.5, 108.2, 3), (20.5, 107.7, 3), (20.5, 107.3, 3), (20.5, 106.9, 3), (20.6, 106.4, 3), (20.7, 105.7, 3), (20.8, 104.8, 3), (21.0, 103.7, 3), (21.2, 102.5, 3)]",DIANMU
2016230N15138,"[(15.3, 138.9, 0), (15.2, 139.4, 3), (15.2, 139.9, 3), (15.2, 140.3, 3), (15.2, 140.7, 3), (15.1, 141.0, 3), (15.1, 141.3, 3), (15.1, 141.6, 3), (15.2, 142.0, 3), (15.4, 142.4, 3), (15.6, 142.8, 3), (15.8, 143.0, 3), (16.1, 143.1, 3), (16.3, 143.2, 3), (16.6, 143.1, 3), (16.9, 142.9, 3), (17.2, 142.5, 3), (17.5, 142.2, 3), (17.8, 141.8, 3), (18.2, 141.3, 3), (18.7, 140.9, 3), (19.0, 140.7, 3), (19.4, 140.6, 3), (19.8, 140.7, 3), (20.4, 140.8, 3), (21.2, 140.9, 3), (22.1, 141.0, 3), (23.2, 141.1, 3), (24.4, 141.1, 3), (25.3, 141.0, 3), (26.2, 140.8, 3), (27.1, 140.7, 3), (28.0, 140.6, 3), (28.9, 140.3, 3), (29.8, 139.9, 3), (30.7, 139.7, 3), (31.5, 139.5, 3), (32.3, 139.2, 3), (33.1, 139.4, 3), (33.8, 139.3, 3), (34.2, 139.5, 3), (34.8, 139.8, 3), (35.9, 140.0, 3), (36.6, 140.3, 3), (37.8, 140.8, 3), (38.9, 141.1, 3), (40.4, 141.9, 3), (41.8, 142.3, 2), (42.4, 142.6, 1), (43.6, 143.8, 3), (45.1, 145.3, 3)]",MINDULLE
2016230N25160,"[(26.4, 159.1, 0), (26.7, 158.0, 3), (27.0, 157.0, 3), (27.2, 156.2, 3), (27.4, 155.4, 3), (27.8, 154.5, 3), (28.3, 153.6, 3), (28.8, 152.8, 3), (29.3, 152.0, 3), (29.8, 151.2, 3), (30.4, 150.4, 3), (30.9, 149.5, 3), (31.4, 148.6, 3), (31.8, 147.7, 3), (32.2, 146.8, 3), (32.6, 145.9, 3), (32.9, 144.9, 3), (33.1, 143.8, 3), (33.1, 142.8, 3), (33.2, 142.0, 3), (33.1, 141.3, 3), (32.8, 140.5, 3), (32.3, 139.7, 3), (31.9, 139.0, 3), (31.5, 138.5, 3), (31.2, 138.0, 3), (31.0, 137.6, 3), (30.7, 137.2, 3), (30.5, 136.7, 3), (30.3, 136.1, 3), (30.1, 135.5, 3), (29.9, 134.9, 3), (29.8, 134.3, 3), (29.6, 133.9, 3), (29.5, 133.7, 3), (29.4, 133.5, 3), (29.2, 133.3, 3), (29.0, 133.2, 3), (28.8, 133.2, 3), (28.8, 133.3, 3), (28.8, 133.4, 3), (28.8, 133.5, 3), (28.7, 133.7, 3), (28.6, 133.9, 3), (28.5, 134.1, 3), (28.3, 134.2, 3), (28.2, 134.3, 3), (28.1, 134.4, 3), (28.0, 134.4, 3), (27.7, 134.3, 3), (27.3, 134.2, 3), (27.0, 134.1, 3), (26.6, 134.0, 3), (26.2, 133.7, 3), (25.8, 133.3, 3), (25.5, 133.0, 3), (25.3, 132.8, 3), (25.0, 132.6, 3), (24.8, 132.3, 3), (24.6, 132.0, 3), (24.4, 131.8, 3), (24.1, 131.6, 3), (23.9, 131.4, 3), (23.7, 131.2, 3), (23.6, 131.1, 3), (23.5, 131.0, 3), (23.5, 130.9, 3), (23.5, 130.9, 3), (23.5, 130.8, 3), (23.3, 130.6, 3), (23.1, 130.5, 3), (23.1, 130.7, 3), (23.2, 131.0, 3), (23.1, 131.1, 3), (23.1, 131.3, 3), (23.1, 131.7, 3), (23.2, 132.1, 3), (23.3, 132.3, 3), (23.5, 132.5, 3), (23.6, 132.8, 3), (23.7, 133.1, 3), (23.8, 133.5, 3), (24.0, 133.9, 3), (24.2, 134.2, 3), (24.5, 134.6, 3), (24.8, 135.1, 3), (25.1, 135.6, 3), (25.5, 136.1, 3), (26.1, 136.6, 3), (26.9, 137.3, 3), (27.7, 137.9, 3), (28.2, 138.3, 3), (28.5, 138.8, 3), (28.9, 139.6, 3), (29.4, 140.5, 3), (29.9, 141.2, 3), (30.4, 141.7, 3), (30.8, 142.2, 3), (31.3, 142.7, 3), (31.7, 143.1, 3), (32.3, 143.4, 3), (33.1, 143.6, 3), (34.0, 143.6, 3), (34.8, 143.4, 3), (35.6, 143.0, 3), (36.6, 142.4, 3), (37.8, 142.2, 3), (38.8, 142.0, 2), (39.3, 141.7, 1), (41.3, 140.0, 3), (42.0, 138.0, 3), (43.9, 135.7, 3)]",LIONROCK
2016232N22153,"[(22.3, 152.8, 0), (23.2, 153.2, 3), (24.1, 153.4, 3), (24.9, 153.2, 3), (25.7, 152.8, 3), (26.5, 152.5, 3), (27.4, 152.2, 3), (28.4, 152.0, 3), (29.5, 151.5, 3), (30.7, 150.5, 3), (31.8, 149.3, 3), (32.4, 148.3, 3), (32.9, 147.3, 3), (33.5, 146.5, 3), (34.3, 145.7, 3), (35.3, 144.7, 3), (36.3, 143.7, 3), (37.1, 143.1, 3), (37.8, 142.8, 3), (38.3, 142.8, 3), (38.8, 142.9, 3), (39.6, 142.8, 3), (40.6, 142.9, 3), (41.6, 143.4, 3), (42.5, 143.9, 3), (42.9, 144.1, 2), (43.3, 144.3, 1), (45.0, 145.0, 3), (46.1, 145.4, 3), (46.8, 145.8, 3), (47.5, 146.3, 3), (48.2, 147.0, 3)]",KOMPASU
2016244N21123,"[(21.1, 123.2, 0), (21.2, 123.8, 3), (21.3, 124.4, 3), (21.6, 125.1, 3), (22.0, 125.8, 3), (22.5, 126.4, 3), (23.0, 126.9, 3), (23.4, 127.3, 3), (23.8, 127.7, 3), (24.1, 128.3, 3), (24.4, 129.0, 3), (24.7, 129.7, 3), (25.0, 130.2, 3), (25.3, 130.5, 3), (25.7, 130.6, 3), (26.1, 130.7, 3), (26.4, 130.8, 3), (26.8, 130.8, 3), (27.2, 130.8, 3), (27.5, 130.8, 3), (27.8, 130.8, 3), (28.1, 130.7, 3), (28.5, 130.6, 3), (28.9, 130.5, 3), (29.3, 130.3, 3), (29.7, 130.2, 3), (30.0, 130.1, 3), (30.3, 130.0, 3), (30.5, 129.9, 3), (30.7, 129.9, 3), (31.0, 129.8, 3), (31.2, 129.7, 3), (31.4, 129.6, 3), (31.6, 129.6, 3), (31.8, 129.6, 3), (32.1, 129.6, 3), (32.4, 129.6, 3), (32.7, 129.7, 3), (32.8, 129.7, 1), (33.1, 129.8, 2), (33.5, 129.9, 3), (33.9, 130.2, 3), (34.3, 130.5, 3), (34.8, 131.0, 3), (35.3, 131.6, 3), (35.9, 132.3, 3)]",NAMTHEUN
2016250N25125,"[(24.8, 124.8, 0), (24.9, 124.7, 3), (25.2, 124.8, 3), (25.7, 125.2, 3), (26.4, 125.8, 3), (27.0, 126.3, 3), (27.6, 126.8, 3), (28.0, 127.5, 3), (28.3, 128.1, 3), (28.7, 128.6, 3), (29.0, 129.1, 3), (29.2, 129.6, 3), (29.2, 130.3, 3), (29.2, 131.1, 3), (29.1, 132.1, 3)]",MALOU
2016253N13144,"[(13.7, 141.7, 0), (13.8, 141.5, 3), (14.0, 141.2, 3), (14.2, 140.7, 3), (14.4, 140.2, 3), (14.6, 139.7, 3), (14.8, 139.2, 3), (15.0, 138.5, 3), (15.3, 137.9, 3), (15.7, 137.4, 3), (16.0, 136.9, 3), (16.2, 136.3, 3), (16.4, 135.7, 3), (16.5, 135.1, 3), (16.7, 134.5, 3), (17.1, 133.9, 3), (17.4, 133.2, 3), (17.5, 132.4, 3), (17.6, 131.7, 3), (17.8, 131.0, 3), (18.0, 130.4, 3), (18.1, 129.9, 3), (18.3, 129.4, 3), (18.6, 128.8, 3), (18.9, 128.2, 3), (19.1, 127.4, 3), (19.3, 126.7, 3), (19.4, 126.1, 3), (19.6, 125.5, 3), (19.9, 124.8, 3), (20.2, 124.1, 3), (20.3, 123.5, 3), (20.4, 122.9, 3), (20.6, 122.3, 3), (20.9, 121.8, 3), (21.2, 121.3, 3), (21.6, 120.8, 3), (22.0, 120.3, 3), (22.5, 119.8, 3), (23.0, 119.3, 3), (23.5, 118.9, 3), (24.0, 118.6, 3), (24.4, 118.3, 3), (24.8, 118.0, 3), (25.2, 117.7, 3), (25.6, 117.2, 3), (26.1, 116.9, 3), (26.5, 116.9, 3), (27.0, 117.1, 3), (27.5, 117.2, 3), (28.1, 117.5, 3), (29.1, 118.1, 3), (30.2, 118.9, 3), (31.0, 119.5, 3), (31.6, 120.1, 3), (32.2, 120.7, 3), (32.7, 121.5, 3), (33.3, 122.5, 3), (33.7, 123.4, 3), (33.7, 123.7, 3), (33.5, 123.8, 3), (33.4, 124.1, 3), (33.3, 124.4, 3), (33.2, 124.8, 3), (33.2, 125.2, 3)]",MERANTI
2016255N12114,"[(12.3, 114.3, 0), (12.5, 114.1, 3), (12.7, 113.9, 3), (12.9, 113.6, 3), (13.2, 113.2, 3), (13.4, 112.7, 3), (13.7, 112.1, 3), (14.0, 111.6, 3), (14.4, 111.0, 3), (14.7, 110.4, 3), (14.9, 109.9, 3), (15.2, 109.4, 3), (15.5, 108.9, 3), (15.7, 108.1, 3), (15.9, 107.3, 3), (16.0, 106.6, 3), (16.0, 105.9, 3), (16.0, 105.3, 3), (16.0, 104.7, 3), (16.0, 104.1, 3), (16.1, 103.5, 3)]",RAI
2016256N12146,"[(12.5, 144.8, 0), (12.6, 143.9, 3), (12.8, 143.1, 3), (13.0, 142.5, 3), (13.2, 141.9, 3), (13.4, 141.4, 3), (13.5, 140.8, 3), (13.6, 140.1, 3), (13.8, 139.4, 3), (14.0, 138.7, 3), (14.2, 138.1, 3), (14.4, 137.5, 3), (14.5, 137.0, 3), (14.6, 136.5, 3), (14.7, 135.9, 3), (14.8, 135.3, 3), (15.0, 134.6, 3), (15.2, 134.0, 3), (15.4, 133.4, 3), (15.6, 132.8, 3), (15.8, 132.2, 3), (16.0, 131.7, 3), (16.3, 131.2, 3), (16.5, 130.6, 3), (16.7, 130.0, 3), (16.8, 129.4, 3), (16.9, 128.8, 3), (17.1, 128.2, 3), (17.5, 127.7, 3), (17.9, 127.2, 3), (18.4, 126.7, 3), (18.8, 126.2, 3), (19.2, 125.7, 3), (19.6, 125.2, 3), (20.1, 124.7, 3), (20.6, 124.2, 3), (21.1, 123.9, 3), (21.5, 123.7, 3), (22.1, 123.4, 3), (22.5, 123.1, 3), (23.0, 123.1, 3), (23.6, 123.0, 3), (24.1, 123.0, 3), (24.7, 122.9, 3), (25.3, 122.8, 3), (25.6, 122.7, 3), (25.9, 122.7, 3), (26.1, 122.7, 3), (26.3, 122.8, 3), (26.6, 123.1, 3), (26.9, 123.5, 3), (27.1, 123.8, 3), (27.4, 124.2, 3), (27.7, 124.6, 3), (28.0, 125.1, 3), (28.3, 125.6, 3), (28.7, 126.1, 3), (29.1, 126.6, 3), (29.4, 127.1, 3), (29.7, 127.6, 3), (30.2, 128.3, 3), (30.5, 129.1, 3), (30.8, 129.7, 3), (31.1, 130.5, 3), (31.6, 131.5, 3), (32.2, 132.5, 3), (32.9, 133.4, 3), (33.3, 134.1, 2), (33.5, 134.6, 1), (33.7, 135.1, 1), (34.3, 136.1, 2), (34.9, 136.8, 2), (34.8, 137.1, 1), (34.5, 138.1, 3)]",MALAKAS
2016265N10150,"[(15.4, 141.1, 0), (15.6, 140.9, 3), (15.7, 140.6, 3), (15.8, 140.2, 3), (16.0, 139.7, 3), (16.2, 139.3, 3), (16.4, 138.8, 3), (16.6, 138.2, 3), (16.9, 137.6, 3), (17.2, 137.0, 3), (17.5, 136.5, 3), (17.9, 135.9, 3), (18.3, 135.3, 3), (18.5, 134.6, 3), (18.7, 133.9, 3), (18.8, 133.4, 3), (19.0, 132.9, 3), (19.2, 132.3, 3), (19.5, 131.6, 3), (19.7, 130.9, 3), (19.9, 130.3, 3), (20.0, 129.8, 3), (20.2, 129.3, 3), (20.4, 128.7, 3), (20.6, 128.2, 3), (20.7, 127.7, 3), (20.8, 127.3, 3), (21.1, 126.7, 3), (21.4, 126.2, 3), (21.6, 125.9, 3), (21.9, 125.3, 3), (22.2, 124.8, 3), (22.5, 124.4, 3), (22.8, 123.7, 3), (23.3, 123.3, 3), (23.7, 122.5, 3), (24.1, 121.6, 3), (23.8, 120.9, 3), (23.9, 120.6, 3), (24.1, 120.2, 3), (24.4, 119.6, 3), (24.7, 118.9, 3), (25.0, 118.1, 3), (25.2, 117.5, 3), (25.3, 117.0, 3), (25.4, 116.8, 3), (25.4, 116.7, 3), (25.5, 116.6, 3), (25.6, 116.6, 3), (25.7, 116.5, 3), (25.9, 116.5, 3), (26.2, 116.8, 3), (26.5, 117.2, 3)]",MEGI
2016269N15165,"[(14.9, 164.6, 0), (14.6, 164.0, 3), (14.5, 163.4, 3), (14.5, 162.8, 3), (14.7, 162.2, 3), (14.9, 161.6, 3), (15.1, 161.0, 3), (15.4, 160.5, 3), (15.6, 160.0, 3), (15.8, 159.5, 3), (15.9, 159.0, 3), (15.9, 158.6, 3), (15.9, 158.0, 3), (15.9, 157.2, 3), (15.8, 156.2, 3), (15.6, 155.3, 3), (15.3, 154.5, 3), (14.9, 153.9, 3), (14.6, 153.3, 3), (14.5, 152.6, 3), (14.4, 152.0, 3), (14.4, 151.7, 2), (14.3, 151.5, 1), (14.3, 151.0, 3), (14.3, 150.5, 3), (14.3, 149.8, 3), (14.4, 149.0, 3), (14.4, 148.1, 3), (14.4, 147.2, 3), (14.4, 146.5, 3), (14.5, 146.0, 3), (14.5, 145.5, 3), (14.5, 144.9, 3), (14.4, 144.4, 3), (14.4, 143.9, 3), (14.3, 143.4, 3), (14.0, 142.6, 3), (13.7, 141.8, 3), (13.6, 141.1, 3), (13.5, 140.5, 3), (13.4, 139.8, 3), (13.4, 139.2, 3), (13.6, 138.6, 3), (13.8, 138.1, 3), (14.0, 137.7, 3), (14.3, 137.4, 3), (14.5, 137.0, 3), (14.8, 136.7, 3), (15.1, 136.4, 3), (15.4, 136.0, 3), (15.7, 135.6, 3), (16.1, 135.2, 3), (16.4, 134.8, 3), (16.8, 134.4, 3), (17.2, 133.9, 3), (17.6, 133.4, 3), (18.0, 133.0, 3), (18.5, 132.6, 3), (19.1, 132.1, 3), (19.7, 131.5, 3), (20.3, 131.0, 3), (20.8, 130.4, 3), (21.3, 129.8, 3), (21.8, 129.2, 3), (22.3, 128.7, 3), (22.8, 128.3, 3), (23.3, 127.9, 3), (23.8, 127.6, 3), (24.5, 127.3, 3), (24.9, 127.0, 3), (25.4, 126.9, 3), (25.8, 126.8, 3), (26.2, 126.6, 3), (26.8, 126.4, 3), (27.3, 126.3, 3), (27.9, 126.2, 3), (28.5, 126.1, 3), (29.4, 126.0, 3), (30.2, 125.9, 3), (31.0, 126.0, 3), (31.7, 126.3, 3), (32.7, 126.6, 3), (33.3, 127.2, 3), (34.4, 128.1, 3), (35.4, 129.4, 3), (36.1, 131.1, 3), (37.3, 133.8, 3), (38.7, 136.7, 3), (39.2, 140.1, 3), (39.4, 143.4, 3), (40.2, 146.2, 3), (41.1, 148.8, 3), (41.5, 151.2, 3), (41.8, 153.5, 3), (42.3, 156.0, 3), (42.9, 158.7, 3), (43.5, 161.4, 3), (44.2, 164.2, 3), (44.9, 167.1, 3), (45.7, 170.0, 3), (46.7, 172.7, 3), (47.8, 175.1, 3), (49.0, 177.3, 3), (50.2, 179.2, 3), (51.2, -179.1, 3), (52.0, 182.4, 3)]",CHABA
2016278N16181,"[(16.4, 180.5, 0), (16.5, 179.6, 3), (16.5, 178.8, 3), (16.4, 178.1, 3), (16.4, 177.6, 3), (16.4, 177.1, 3), (16.6, 176.7, 3), (16.9, 176.3, 3), (17.3, 175.9, 3), (17.7, 175.4, 3), (18.0, 174.7, 3), (18.1, 173.9, 3), (18.1, 173.1, 3), (18.1, 172.3, 3), (18.0, 171.5, 3), (17.9, 170.9, 3), (17.9, 170.3, 3), (17.9, 169.5, 3), (17.9, 168.7, 3), (17.9, 167.8, 3), (18.0, 167.0, 3), (18.0, 166.2, 3), (18.0, 165.5, 3), (18.0, 164.9, 3), (18.1, 164.4, 3), (18.1, 163.9, 3), (18.2, 163.4, 3), (18.4, 162.6, 3), (18.6, 161.8, 3), (18.8, 161.1, 3), (18.9, 160.4, 3), (19.1, 159.6, 3), (19.2, 158.7, 3), (19.3, 158.0, 3), (19.3, 157.3, 3), (19.4, 156.5, 3), (19.5, 155.8, 3), (19.7, 155.1, 3), (19.9, 154.4, 3), (20.2, 153.6, 3), (20.6, 152.7, 3), (20.9, 152.0, 3), (21.2, 151.3, 3), (21.6, 150.7, 3), (22.1, 150.0, 3), (22.7, 149.2, 3), (23.2, 148.5, 3), (23.6, 147.9, 3), (24.0, 147.3, 3), (24.3, 146.8, 3), (24.7, 146.4, 3), (25.1, 146.1, 3), (25.5, 145.9, 3), (25.9, 145.8, 3), (26.3, 145.8, 3), (26.8, 145.8, 3), (27.2, 145.8, 3), (27.5, 145.8, 3), (27.8, 146.0, 3), (28.1, 146.3, 3), (28.5, 146.7, 3), (28.8, 147.0, 3), (29.2, 147.5, 3), (29.7, 148.1, 3), (30.3, 148.9, 3), (30.8, 149.9, 3), (31.3, 151.0, 3), (31.9, 152.3, 3), (32.6, 153.7, 3), (33.2, 155.1, 3), (33.9, 156.8, 3), (34.8, 158.8, 3), (35.8, 161.1, 3), (36.9, 163.7, 3), (38.1, 166.3, 3), (39.3, 168.7, 3), (40.3, 171.1, 3), (41.1, 173.6, 3), (41.7, 176.5, 3), (42.0, 179.9, 3), (42.1, 183.6, 3)]",SONGDA
2016279N19130,"[(19.2, 130.0, 0), (19.2, 128.8, 3), (19.2, 127.8, 3), (19.1, 127.1, 3), (19.0, 126.5, 3), (18.9, 126.0, 3), (18.9, 125.5, 3), (19.1, 124.7, 3), (19.5, 123.8, 3), (19.8, 122.9, 3), (20.1, 122.1, 3), (20.4, 121.3, 3), (20.6, 120.5, 3), (20.7, 119.7, 3), (20.7, 119.0, 3), (20.7, 118.3, 3), (20.6, 117.8, 3), (20.6, 117.5, 3), (20.6, 117.2, 3), (20.5, 116.8, 3), (20.4, 116.4, 3), (20.5, 116.1, 3), (20.7, 116.0, 3), (20.9, 115.9, 3), (21.0, 115.9, 3), (21.1, 115.9, 3), (21.2, 115.9, 3), (21.3, 116.0, 3), (21.3, 116.1, 3), (21.3, 116.2, 3), (21.3, 116.3, 3), (21.4, 116.6, 3), (21.6, 116.9, 3), (21.7, 117.1, 3), (21.8, 117.2, 3), (21.7, 117.3, 3), (21.6, 117.4, 3), (21.4, 117.6, 3), (21.3, 117.8, 3), (21.4, 117.9, 3), (21.6, 117.9, 3), (21.7, 117.9, 3), (21.8, 117.9, 3), (21.9, 117.9, 3), (22.1, 118.0, 3)]",AERE
2016287N12131,"[(12.9, 129.4, 0), (13.0, 129.2, 3), (13.1, 128.9, 3), (13.2, 128.5, 3), (13.3, 128.1, 3), (13.4, 127.7, 3), (13.5, 127.3, 3), (13.6, 127.0, 3), (13.6, 126.7, 3), (13.6, 126.5, 3), (13.7, 126.3, 3), (13.7, 126.1, 3), (13.8, 125.9, 3), (13.9, 125.7, 3), (14.0, 125.4, 3), (14.1, 125.0, 3), (14.3, 124.6, 3), (14.5, 124.3, 3), (14.7, 123.9, 3), (14.9, 123.5, 3), (15.1, 123.0, 3), (15.4, 122.5, 3), (15.8, 121.8, 3), (16.0, 120.8, 3), (16.2, 119.8, 3), (16.4, 119.0, 3), (16.6, 118.4, 3), (16.7, 117.8, 3), (16.8, 117.2, 3), (16.8, 116.3, 3), (16.8, 115.5, 3), (16.9, 114.9, 3), (17.0, 114.3, 3), (17.2, 113.7, 3), (17.4, 113.1, 3), (17.5, 112.7, 3), (17.6, 112.3, 3), (17.8, 111.9, 3), (18.0, 111.5, 3), (18.3, 111.1, 3), (18.6, 110.7, 3), (18.8, 110.3, 3), (19.1, 110.0, 3), (19.4, 109.6, 3), (19.7, 109.3, 3), (20.0, 109.0, 3), (20.3, 108.8, 3), (20.6, 108.6, 3), (21.0, 108.4, 3), (21.4, 108.2, 3), (21.7, 108.1, 3), (21.9, 108.0, 3), (22.0, 108.0, 3), (22.2, 108.0, 3), (22.4, 108.0, 3)]",SARIKA
2016288N06146,"[(7.4, 144.5, 0), (7.8, 144.0, 3), (8.2, 143.6, 3), (8.5, 143.2, 3), (8.8, 142.9, 3), (9.0, 142.6, 3), (9.1, 142.1, 3), (9.3, 141.4, 3), (9.5, 140.7, 3), (9.6, 140.3, 3), (9.7, 140.0, 3), (9.8, 139.8, 3), (9.9, 139.6, 3), (10.1, 139.3, 3), (10.4, 139.1, 3), (10.8, 138.9, 3), (11.3, 138.7, 3), (11.8, 138.3, 3), (12.3, 137.8, 3), (12.6, 137.3, 3), (12.9, 136.7, 3), (13.2, 136.1, 3), (13.4, 135.5, 3), (13.6, 135.0, 3), (13.8, 134.5, 3), (14.1, 133.9, 3), (14.4, 133.3, 3), (14.7, 132.7, 3), (14.9, 132.1, 3), (15.2, 131.4, 3), (15.4, 130.7, 3), (15.5, 129.9, 3), (15.6, 129.1, 3), (15.8, 128.3, 3), (16.0, 127.5, 3), (16.0, 126.7, 3), (16.1, 126.0, 3), (16.4, 125.4, 3), (16.7, 124.7, 3), (17.0, 123.9, 3), (17.3, 123.1, 3), (17.5, 122.3, 3), (17.7, 121.5, 3), (18.0, 120.8, 3), (18.4, 120.1, 3), (18.7, 119.4, 3), (19.0, 118.8, 3), (19.4, 118.1, 3), (19.8, 117.4, 3), (20.1, 117.0, 3), (20.6, 116.6, 3), (21.3, 116.1, 3), (22.1, 115.6, 3), (22.7, 115.3, 3), (23.2, 115.1, 3), (23.7, 114.8, 3), (24.3, 114.7, 3), (25.1, 115.0, 3), (25.9, 115.5, 3), (26.7, 115.8, 3), (27.4, 116.4, 3), (28.2, 117.8, 3), (28.9, 119.4, 3), (29.6, 120.5, 3), (30.2, 121.4, 3), (30.5, 122.2, 3), (30.5, 123.1, 3), (30.3, 124.5, 3), (29.9, 126.1, 3), (29.6, 127.6, 3), (29.4, 129.3, 3), (29.4, 131.4, 3), (29.4, 133.5, 3), (29.5, 135.1, 3), (29.5, 136.6, 3), (29.4, 138.5, 3), (29.2, 140.2, 3), (29.0, 141.4, 3), (28.9, 142.5, 3), (28.8, 143.9, 3), (28.7, 145.2, 3), (28.5, 146.4, 3), (28.3, 147.1, 3), (27.9, 146.8, 3), (27.5, 146.0, 3), (27.0, 145.4, 3), (26.7, 144.9, 3), (26.7, 144.7, 3), (26.9, 144.7, 3), (27.0, 144.5, 3), (27.1, 144.4, 3), (27.2, 144.6, 3), (27.3, 145.0, 3), (27.5, 145.2, 3), (27.8, 145.4, 3)]",HAIMA
2016305N10147,"[(10.1, 146.9, 0), (10.3, 146.6, 3), (10.5, 146.2, 3), (10.5, 145.7, 3), (10.5, 145.2, 3), (10.4, 144.6, 3), (10.3, 144.1, 3), (10.3, 143.8, 3), (10.3, 143.5, 3), (10.4, 143.0, 3), (10.5, 142.5, 3), (10.7, 142.1, 3), (10.9, 141.6, 3), (11.3, 140.8, 3), (11.7, 139.9, 3), (11.8, 139.2, 3), (11.8, 138.7, 3), (12.0, 138.3, 3), (12.3, 138.1, 3), (12.5, 137.9, 3), (12.6, 137.8, 3), (12.8, 137.7, 3), (12.9, 137.6, 3), (13.0, 137.5, 3), (13.1, 137.4, 3), (13.2, 137.3, 3), (13.3, 137.3, 3), (13.5, 137.3, 3), (13.7, 137.3, 3), (13.9, 137.3, 3), (14.0, 137.4, 3), (14.1, 137.6, 3), (14.3, 137.9, 3), (14.6, 138.4, 3), (15.0, 138.8, 3), (15.3, 139.0, 3), (15.6, 139.1, 3), (15.9, 139.2, 3), (16.2, 139.3, 3), (16.5, 139.3, 3), (16.8, 139.4, 3), (17.0, 139.6, 3), (17.2, 139.9, 3), (17.3, 140.1, 3), (17.5, 140.3, 3), (17.9, 140.4, 3), (18.3, 140.7, 3), (18.4, 141.2, 3), (18.6, 141.8, 3), (19.0, 142.2, 3), (19.5, 142.5, 3), (20.1, 143.0, 3), (20.7, 143.6, 3), (21.4, 144.2, 3), (22.2, 144.8, 3), (23.1, 145.5, 3), (24.3, 146.1, 3), (25.9, 146.6, 3), (27.3, 147.0, 3), (28.0, 147.3, 3), (28.3, 147.5, 3), (28.6, 147.7, 3), (28.8, 148.0, 3), (28.9, 148.5, 3), (29.2, 149.1, 3), (29.8, 149.8, 3), (30.6, 150.5, 3), (31.2, 151.3, 3), (31.9, 152.2, 3), (32.6, 153.3, 3), (33.3, 154.6, 3), (34.1, 155.7, 3), (34.9, 157.1, 3), (35.7, 159.1, 3), (36.5, 161.0, 3), (37.2, 162.2, 3), (37.7, 163.0, 3), (38.1, 163.5, 3), (38.4, 164.0, 3), (38.7, 164.7, 3), (39.0, 165.5, 3)]",MEARI
2016313N11163,"[(12.8, 161.4, 0), (13.0, 160.9, 3), (13.4, 160.4, 3), (14.0, 160.1, 3), (14.6, 159.7, 3), (15.3, 159.1, 3), (15.8, 158.5, 3), (16.1, 158.1, 3), (16.3, 157.7, 3), (16.6, 157.3, 3), (16.9, 156.9, 3), (17.1, 156.4, 3), (17.3, 155.9, 3), (17.4, 155.2, 3), (17.5, 154.5, 3), (17.7, 154.0, 3), (17.9, 153.5, 3), (18.1, 152.9, 3), (18.3, 152.3, 3), (18.7, 151.7, 3), (19.1, 150.9, 3), (19.5, 149.5, 3), (19.9, 148.1, 3), (20.4, 147.3, 3), (20.7, 146.8, 3), (20.8, 146.1, 3), (20.8, 145.5, 3), (21.2, 145.1, 3), (21.6, 144.7, 3), (21.6, 144.1, 3), (21.4, 143.4, 3), (21.4, 142.9, 3), (21.4, 142.4, 3), (21.4, 141.9, 3), (21.3, 141.4, 3)]",MA-ON
2016328N09130,"[(9.7, 126.8, 0), (10.1, 126.1, 3), (10.4, 125.5, 3), (10.6, 124.9, 3), (10.8, 124.3, 3), (10.9, 123.7, 3), (11.0, 123.2, 3), (11.2, 122.9, 3), (11.4, 122.5, 3), (11.5, 121.9, 3), (11.5, 121.3, 3), (11.5, 121.0, 3), (11.7, 120.7, 3), (12.1, 120.3, 3), (12.6, 119.9, 3), (12.9, 119.3, 3), (13.2, 118.7, 3), (13.5, 118.1, 3), (13.8, 117.7, 3), (14.1, 117.5, 3), (14.3, 117.4, 3), (14.5, 117.3, 3), (14.8, 117.3, 3), (15.2, 117.4, 3), (15.7, 117.6, 3), (16.1, 117.8, 3), (16.4, 118.0, 3), (16.6, 118.1, 3), (16.8, 118.2, 3), (16.9, 118.4, 3), (17.0, 118.5, 3), (17.1, 118.6, 3), (17.1, 118.7, 3)]",TOKAGE
