SID,COORDINATES,NAME
2004135N09114,"[(9.8, 113.1, 0), (9.7, 112.7, 3), (9.7, 112.3, 3), (9.7, 112.0, 3), (9.7, 111.8, 3), (9.7, 111.5, 3), (9.7, 111.2, 3), (9.7, 111.0, 3), (9.6, 110.8, 3), (9.5, 110.7, 3), (9.5, 110.5, 3), (9.5, 110.3, 3), (9.5, 110.0, 3), (9.6, 109.7, 3), (9.7, 109.4, 3), (9.7, 109.1, 3), (9.7, 108.8, 3), (9.7, 108.4, 3), (9.7, 108.2, 3), (9.5, 108.1, 3), (9.3, 108.3, 3), (9.5, 108.7, 3), (9.8, 109.2, 3), (10.0, 109.5, 3), (10.2, 109.7, 3)]",UNNAMED
2004136N05148,"[(6.3, 141.4, 0), (6.5, 141.1, 3), (6.6, 140.9, 3), (6.7, 140.7, 3), (6.9, 140.5, 3), (7.1, 140.2, 3), (7.3, 139.8, 3), (7.6, 139.5, 3), (7.8, 139.3, 3), (8.0, 139.1, 3), (8.1, 138.9, 3), (8.3, 138.7, 3), (8.5, 138.4, 3), (8.7, 138.0, 3), (8.9, 137.5, 3), (9.2, 137.0, 3), (9.5, 136.5, 3), (9.7, 136.0, 3), (9.8, 135.6, 3), (10.0, 135.3, 3), (10.2, 134.9, 3), (10.5, 134.4, 3), (10.8, 133.9, 3), (11.1, 133.4, 3), (11.4, 133.1, 3), (11.6, 133.1, 3), (11.9, 133.2, 3), (12.3, 133.3, 3), (12.7, 133.4, 3), (13.1, 133.5, 3), (13.6, 133.6, 3), (14.0, 133.7, 3), (14.5, 133.8, 3), (14.9, 133.9, 3), (15.4, 134.0, 3), (15.9, 134.2, 3), (16.4, 134.5, 3), (16.6, 134.7, 3), (16.7, 134.8, 3), (16.8, 134.9, 3), (17.1, 134.9, 3), (17.6, 135.0, 3), (18.2, 135.0, 3), (18.7, 134.9, 3), (19.2, 134.8, 3)]",OMAIS
2004156N16117,"[(15.0, 116.2, 0), (15.2, 116.2, 3), (15.2, 116.2, 3), (15.1, 116.3, 3), (14.9, 116.5, 3), (14.8, 116.8, 3), (14.7, 117.2, 3), (14.7, 117.4, 3), (14.8, 117.6, 3), (15.0, 117.8, 3), (15.2, 117.9, 3), (15.4, 118.1, 3), (15.6, 118.2, 3), (15.8, 118.3, 3), (16.0, 118.4, 3), (16.2, 118.5, 3), (16.3, 118.5, 3), (16.4, 118.5, 3), (16.5, 118.6, 3), (16.6, 118.7, 3), (16.7, 118.8, 3), (17.0, 119.0, 3), (17.3, 119.1, 3), (17.6, 119.1, 3), (17.9, 119.1, 3), (18.2, 119.2, 3), (18.6, 119.4, 3), (19.0, 119.5, 3), (19.4, 119.7, 3), (19.7, 119.9, 3), (19.9, 120.1, 3), (20.2, 120.3, 3), (20.5, 120.6, 3), (20.7, 121.0, 3), (21.1, 121.4, 3), (21.7, 121.9, 3), (22.4, 122.5, 3), (23.0, 123.1, 3), (23.6, 123.7, 3), (24.2, 124.3, 3), (24.8, 124.9, 3), (25.3, 125.6, 3), (25.9, 126.2, 3), (26.5, 126.8, 3), (27.1, 127.4, 3), (27.8, 128.2, 3), (28.5, 129.0, 3), (29.1, 129.9, 3), (29.7, 130.7, 3), (30.3, 131.3, 3), (31.0, 132.0, 3), (31.9, 132.8, 3), (32.9, 133.8, 3), (33.3, 134.2, 1), (34.2, 135.0, 2), (35.5, 136.4, 3), (36.3, 137.9, 3), (36.9, 139.4, 3), (37.5, 141.0, 3), (38.0, 142.6, 3)]",CONSON
2004158N07142,"[(8.6, 132.2, 0), (8.8, 131.4, 3), (9.0, 130.5, 3), (9.2, 129.5, 3), (9.3, 128.6, 3), (9.4, 128.0, 3), (9.5, 127.5, 3), (9.8, 127.0, 3), (10.1, 126.4, 3), (10.4, 125.7, 3), (10.7, 125.0, 3), (10.8, 124.4, 3), (10.9, 123.8, 3), (11.0, 123.1, 3), (11.0, 122.4, 3), (11.0, 121.7, 3), (11.1, 121.0, 3), (11.2, 120.5, 3), (11.4, 120.0, 3), (11.5, 119.6, 3), (11.7, 119.2, 3), (11.8, 118.9, 3), (12.0, 118.5, 3), (12.1, 118.0, 3), (12.3, 117.5, 3), (12.4, 116.9, 3), (12.6, 116.3, 3), (12.8, 115.8, 3), (13.0, 115.3, 3), (13.1, 114.8, 3), (13.2, 114.2, 3), (13.4, 113.7, 3), (13.6, 113.1, 3), (13.8, 112.3, 3), (13.9, 111.5, 3), (14.0, 110.8, 3), (14.0, 110.2, 3), (14.0, 109.4, 3), (13.9, 108.7, 3), (13.9, 108.0, 3), (14.0, 107.4, 3), (14.1, 106.7, 3), (14.2, 106.0, 3), (14.4, 105.4, 3), (14.7, 105.0, 3), (15.0, 104.7, 3), (15.3, 104.5, 3)]",CHANTHU
2004164N06139,"[(6.5, 139.1, 0), (6.6, 138.8, 3), (6.8, 138.5, 3), (7.1, 138.2, 3), (7.4, 138.0, 3), (7.6, 137.7, 3), (7.8, 137.5, 3), (7.9, 137.3, 3), (8.0, 137.2, 3), (8.1, 137.1, 3), (8.3, 137.0, 3), (8.7, 136.8, 3), (9.1, 136.6, 3), (9.3, 136.5, 3), (9.3, 136.4, 3), (9.2, 136.3, 3), (9.0, 136.3, 3), (9.0, 136.5, 3), (9.1, 136.7, 3), (9.3, 136.8, 3), (9.6, 136.8, 3), (9.7, 136.9, 3), (9.9, 137.0, 3), (10.3, 137.2, 3), (10.7, 137.3, 3), (11.0, 137.3, 3), (11.2, 137.3, 3), (11.5, 137.3, 3), (11.9, 137.2, 3), (12.3, 137.1, 3), (12.7, 136.9, 3), (13.1, 136.8, 3), (13.5, 136.8, 3), (13.9, 136.7, 3), (14.3, 136.5, 3), (14.7, 136.3, 3), (15.1, 136.0, 3), (15.4, 135.8, 3), (15.7, 135.6, 3), (16.1, 135.4, 3), (16.5, 135.2, 3), (16.8, 134.8, 3), (17.1, 134.3, 3), (17.3, 133.9, 3), (17.4, 133.6, 3), (17.6, 133.2, 3), (17.7, 132.8, 3), (17.8, 132.4, 3), (18.0, 132.1, 3), (18.2, 131.8, 3), (18.5, 131.6, 3), (18.9, 131.4, 3), (19.3, 131.2, 3), (19.7, 130.8, 3), (20.2, 130.3, 3), (20.7, 130.0, 3), (21.2, 129.7, 3), (21.7, 129.5, 3), (22.2, 129.4, 3), (22.7, 129.2, 3), (23.3, 129.1, 3), (23.8, 129.1, 3), (24.4, 129.2, 3), (25.0, 129.2, 3), (25.6, 129.3, 3), (26.2, 129.5, 3), (26.9, 129.8, 3), (27.5, 130.1, 3), (28.2, 130.4, 3), (28.8, 130.8, 3), (29.5, 131.3, 3), (30.2, 131.7, 3), (31.0, 132.2, 3), (32.0, 133.0, 3), (33.1, 133.9, 3), (34.3, 134.6, 3), (34.8, 134.9, 1), (35.7, 135.4, 2), (37.1, 136.4, 3), (38.6, 137.4, 3), (40.0, 138.3, 3), (41.3, 139.1, 3)]",DIANMU
2004174N14146,"[(14.6, 146.0, 0), (14.6, 145.8, 3), (14.5, 145.5, 3), (14.4, 145.2, 3), (14.5, 145.0, 3), (14.8, 144.8, 3), (15.3, 144.5, 3), (15.7, 144.2, 3), (16.0, 143.8, 3), (16.2, 143.4, 3), (16.3, 143.0, 3), (16.5, 142.8, 3), (16.6, 142.6, 3), (16.7, 142.5, 3), (16.7, 142.2, 3), (16.8, 141.7, 3), (16.8, 141.1, 3), (16.7, 140.7, 3), (16.6, 140.2, 3), (16.5, 139.6, 3), (16.4, 138.8, 3), (16.1, 137.9, 3), (15.7, 137.0, 3), (15.5, 136.5, 3), (15.3, 136.0, 3), (15.1, 135.3, 3), (15.0, 134.6, 3), (14.9, 134.1, 3), (14.8, 133.7, 3), (14.9, 133.1, 3), (15.0, 132.6, 3), (15.0, 132.2, 3), (15.0, 131.8, 3), (14.9, 131.5, 3), (14.9, 131.2, 3), (14.9, 130.9, 3), (14.9, 130.5, 3), (15.0, 130.1, 3), (15.2, 129.8, 3), (15.4, 129.7, 3), (15.6, 129.6, 3), (15.9, 129.4, 3), (16.2, 129.0, 3), (16.6, 128.4, 3), (16.9, 127.8, 3), (17.2, 127.4, 3), (17.5, 127.1, 3), (17.6, 126.8, 3), (17.7, 126.5, 3), (17.9, 126.2, 3), (18.1, 126.0, 3), (18.3, 125.8, 3), (18.4, 125.6, 3), (18.5, 125.3, 3), (18.6, 125.0, 3), (18.7, 124.7, 3), (18.8, 124.5, 3), (18.8, 124.3, 3), (18.8, 124.1, 3), (18.8, 123.9, 3), (18.9, 123.6, 3), (18.9, 123.3, 3), (18.9, 123.0, 3), (18.9, 122.8, 3), (19.0, 122.6, 3), (19.0, 122.4, 3), (19.1, 122.3, 3), (19.1, 122.1, 3), (19.2, 122.0, 3), (19.3, 121.9, 3), (19.6, 121.9, 3), (20.1, 121.8, 3), (20.7, 121.8, 3), (21.2, 121.8, 3), (21.6, 121.8, 3), (21.9, 121.7, 3), (22.3, 121.6, 3), (22.8, 121.6, 3), (23.3, 121.7, 3), (23.7, 121.6, 3), (24.0, 121.5, 3), (24.4, 121.4, 3), (24.8, 121.4, 3), (25.1, 121.4, 3), (25.4, 121.3, 3), (25.7, 121.2, 3), (26.1, 121.1, 3), (26.4, 121.1, 3), (26.8, 121.1, 3), (27.2, 121.1, 3), (27.7, 121.1, 3), (28.4, 121.3, 3), (29.2, 121.6, 3), (29.9, 122.1, 3), (30.6, 122.6, 3), (31.1, 122.9, 3), (31.6, 123.3, 3), (32.1, 123.9, 3), (32.7, 124.5, 3), (33.5, 124.9, 3), (34.5, 125.4, 3), (35.5, 126.0, 3), (36.6, 126.7, 3), (37.7, 127.1, 3), (38.6, 127.6, 3), (39.4, 128.4, 3), (40.0, 129.4, 3)]",MINDULLE
2004177N12154,"[(11.3, 153.3, 0), (11.5, 152.9, 3), (11.6, 152.6, 3), (11.6, 152.3, 3), (11.6, 152.1, 3), (11.6, 152.0, 3), (11.7, 151.8, 3), (11.7, 151.5, 3), (11.7, 151.2, 3), (11.7, 151.0, 3), (11.8, 150.8, 3), (12.0, 150.6, 3), (12.2, 150.4, 3), (12.5, 150.2, 3), (12.9, 150.0, 3), (13.3, 149.6, 3), (13.6, 149.1, 3), (13.8, 148.7, 3), (14.0, 148.4, 3), (14.2, 148.0, 3), (14.5, 147.6, 3), (14.9, 147.3, 3), (15.3, 147.0, 3), (15.8, 146.7, 3), (16.2, 146.3, 3), (16.5, 146.0, 3), (16.8, 145.7, 3), (17.0, 145.4, 3), (17.3, 145.0, 3), (17.7, 144.6, 3), (18.1, 144.3, 3), (18.5, 143.9, 3), (18.9, 143.6, 3), (19.3, 143.4, 3), (19.8, 143.2, 3), (20.4, 143.0, 3), (21.0, 142.9, 3), (21.6, 142.7, 3), (22.3, 142.5, 3), (23.0, 142.4, 3), (23.7, 142.4, 3), (24.3, 142.3, 3), (24.9, 142.3, 3), (25.9, 142.3, 3), (26.8, 142.4, 3), (27.3, 142.5, 3), (27.6, 142.7, 3), (28.0, 143.0, 3), (28.4, 143.3, 3), (28.8, 143.6, 3), (29.1, 143.9, 3), (29.5, 144.2, 3), (29.8, 144.5, 3), (30.1, 144.9, 3), (30.4, 145.3, 3), (30.7, 145.6, 3), (31.0, 145.8, 3), (31.4, 146.1, 3), (31.7, 146.4, 3), (32.0, 146.8, 3), (32.2, 147.4, 3), (32.5, 148.0, 3), (32.8, 148.7, 3), (33.1, 149.5, 3), (33.5, 150.3, 3), (33.8, 151.0, 3), (34.2, 151.7, 3), (34.5, 152.5, 3), (34.9, 153.5, 3), (35.2, 154.5, 3), (35.7, 155.6, 3), (36.3, 156.5, 3), (37.2, 157.5, 3), (38.5, 158.6, 3), (40.1, 159.8, 3)]",TINGTING
2004193N19136,"[(19.1, 136.3, 0), (19.0, 135.9, 3), (19.0, 135.5, 3), (19.3, 135.0, 3), (19.6, 134.4, 3), (19.8, 133.9, 3), (20.0, 133.5, 3), (20.1, 133.0, 3), (20.2, 132.4, 3), (20.4, 131.7, 3), (20.5, 131.1, 3), (20.6, 130.7, 3), (20.7, 130.4, 3), (20.8, 130.2, 3), (20.9, 130.0, 3), (21.0, 129.8, 3), (21.0, 129.5, 3), (20.9, 128.8, 3), (20.7, 127.8, 3), (20.5, 126.6, 3), (20.5, 125.4, 3), (20.7, 124.8, 3), (20.9, 124.3, 3), (21.0, 123.6, 3), (21.0, 122.8, 3), (20.7, 122.1, 3), (20.4, 121.5, 3), (20.2, 120.9, 3), (20.1, 120.2, 3), (20.0, 119.5, 3), (20.0, 118.9, 3), (20.0, 118.5, 3), (20.2, 118.2, 3), (20.5, 117.7, 3), (20.8, 117.1, 3), (21.0, 116.5, 3), (21.2, 116.0, 3), (21.3, 115.5, 3), (21.5, 115.1, 3), (21.6, 114.8, 3), (22.0, 114.5, 3), (22.7, 114.3, 3), (23.7, 114.2, 3)]",KOMPASU
2004206N20151,"[(20.7, 151.0, 0), (21.1, 150.8, 3), (21.5, 150.5, 3), (21.8, 150.2, 3), (22.2, 150.0, 3), (22.7, 149.8, 3), (23.1, 149.6, 3), (23.4, 149.5, 3), (23.6, 149.3, 3), (24.0, 149.1, 3), (24.4, 148.8, 3), (24.6, 148.6, 3), (24.7, 148.4, 3), (25.0, 148.1, 3), (25.4, 147.8, 3), (25.7, 147.4, 3), (26.0, 147.1, 3), (26.5, 146.8, 3), (27.1, 146.6, 3), (27.4, 146.3, 3), (27.7, 146.0, 3), (28.2, 145.7, 3), (28.7, 145.3, 3), (29.2, 144.9, 3), (29.7, 144.5, 3), (30.2, 144.1, 3), (30.5, 143.7, 3), (30.7, 143.2, 3), (30.8, 142.7, 3), (31.0, 142.1, 3), (31.2, 141.6, 3), (31.3, 141.2, 3), (31.4, 140.8, 3), (31.5, 140.5, 3), (31.5, 140.3, 3), (31.5, 140.0, 3), (31.5, 139.8, 3), (31.5, 139.6, 3), (31.5, 139.3, 3), (31.5, 139.0, 3), (31.5, 138.8, 3), (31.4, 138.6, 3), (31.4, 138.5, 3), (31.4, 138.3, 3), (31.5, 138.1, 3), (31.6, 137.7, 3), (31.8, 137.2, 3), (31.9, 136.6, 3), (31.9, 136.1, 3), (32.0, 135.6, 3), (32.1, 135.2, 3), (32.2, 134.9, 3), (32.4, 134.6, 3), (32.7, 134.0, 3), (33.0, 133.4, 3), (33.1, 133.2, 1), (33.5, 132.9, 2), (33.9, 132.3, 3), (34.2, 131.6, 3), (34.4, 131.0, 3), (34.6, 130.9, 3), (34.8, 131.0, 3), (35.0, 131.0, 3), (35.4, 131.1, 3), (36.0, 131.2, 3), (36.7, 131.4, 3), (37.2, 131.5, 3), (37.7, 131.6, 3), (38.2, 131.9, 3), (38.6, 132.2, 3), (39.1, 132.5, 3), (39.6, 132.9, 3), (40.1, 133.4, 3), (40.6, 134.0, 3), (41.0, 134.5, 3), (41.3, 135.0, 3), (41.7, 135.5, 3), (42.2, 136.2, 3), (42.8, 137.0, 3), (43.4, 138.0, 3), (43.9, 139.1, 3), (44.4, 140.2, 3)]",NAMTHEUN
2004208N19118,"[(19.2, 118.2, 0), (19.1, 118.0, 3), (19.4, 117.9, 3), (20.5, 117.9, 3), (21.7, 117.7, 3), (22.3, 117.2, 3), (22.7, 116.6, 3), (23.0, 116.1, 3), (23.3, 115.7, 3)]",UNNAMED
2004215N22148,"[(22.5, 148.7, 0), (22.7, 148.2, 3), (22.9, 147.8, 3), (23.0, 147.5, 3), (23.2, 147.2, 3), (23.4, 146.5, 3), (23.7, 145.7, 3), (24.2, 145.1, 3), (24.7, 144.4, 3), (25.1, 143.6, 3), (25.5, 142.8, 3), (25.9, 142.1, 3), (26.5, 141.3, 3), (27.2, 140.3, 3), (28.1, 139.3, 3), (28.9, 138.4, 3), (29.8, 137.6, 3), (30.9, 136.8, 3), (32.0, 136.0, 3), (32.7, 135.3, 3), (33.4, 134.8, 3), (33.7, 134.7, 1), (34.5, 134.5, 2), (34.9, 134.5, 1), (35.7, 134.5, 2), (36.6, 134.6, 3), (37.3, 134.9, 3), (37.9, 135.1, 3), (38.3, 135.5, 3), (38.7, 136.2, 3), (39.2, 137.1, 3)]",MALOU
2004216N16166,"[(16.5, 166.1, 0), (17.1, 166.2, 3), (17.7, 166.3, 3), (18.2, 166.3, 3), (18.6, 166.2, 3), (19.1, 166.1, 3), (19.6, 166.0, 3), (20.2, 165.8, 3), (20.9, 165.6, 3), (21.8, 165.4, 3), (22.6, 165.3, 3), (23.2, 165.3, 3), (23.7, 165.3, 3), (24.1, 165.4, 3), (24.4, 165.5, 3), (24.8, 165.6, 3), (25.3, 165.8, 3), (25.7, 165.9, 3), (26.2, 166.1, 3), (26.7, 166.4, 3), (27.2, 166.8, 3), (27.6, 167.1, 3), (28.0, 167.4, 3), (28.4, 167.6, 3), (28.7, 167.9, 3), (29.0, 168.3, 3), (29.4, 168.7, 3), (29.8, 169.3, 3), (30.3, 169.8, 3), (30.8, 170.2, 3), (31.2, 170.4, 3), (31.5, 170.5, 3), (31.8, 170.6, 3), (32.1, 171.0, 3), (32.5, 171.4, 3), (33.1, 171.6, 3), (33.8, 171.7, 3), (34.3, 171.7, 3), (34.8, 171.6, 3), (35.2, 171.7, 3), (35.7, 171.8, 3), (36.4, 171.9, 3), (37.1, 172.0, 3), (37.4, 172.0, 3), (37.6, 172.0, 3), (37.7, 172.0, 3), (38.0, 172.0, 3), (38.7, 172.1, 3), (39.3, 172.2, 3), (39.5, 172.3, 3), (39.6, 172.4, 3), (39.7, 172.6, 3), (39.8, 172.7, 3), (39.9, 172.7, 3), (40.1, 172.5, 3), (40.2, 172.3, 3), (40.3, 172.0, 3), (40.4, 171.7, 3), (40.5, 171.4, 3), (40.5, 171.1, 3), (40.5, 170.7, 3), (40.4, 170.3, 3), (40.3, 169.9, 3), (40.2, 169.7, 3), (40.1, 169.7, 3), (40.1, 169.8, 3), (40.1, 170.0, 3), (40.1, 170.5, 3), (40.2, 171.1, 3), (40.3, 171.6, 3), (40.5, 172.2, 3), (40.7, 173.1, 3), (41.0, 174.0, 3), (41.5, 174.8, 3), (42.2, 175.6, 3)]",MERANTI
2004219N15137,"[(15.3, 136.8, 0), (15.3, 135.7, 3), (15.3, 134.7, 3), (15.3, 133.8, 3), (15.4, 133.0, 3), (15.6, 132.2, 3), (15.7, 131.5, 3), (15.8, 131.2, 3), (15.8, 131.0, 3), (15.8, 130.8, 3), (15.9, 130.6, 3), (15.9, 130.4, 3), (16.0, 130.2, 3), (16.0, 130.1, 3), (16.2, 130.0, 3), (16.6, 130.0, 3), (17.0, 130.0, 3), (17.4, 130.0, 3), (17.7, 130.0, 3), (17.9, 130.1, 3), (18.2, 130.3, 3), (18.6, 130.4, 3), (19.0, 130.5, 3), (19.3, 130.4, 3), (19.5, 130.3, 3), (19.7, 130.2, 3), (20.0, 130.1, 3), (20.3, 130.0, 3), (20.5, 129.7, 3), (20.7, 129.3, 3), (20.9, 128.8, 3), (21.1, 128.4, 3), (21.3, 128.2, 3), (21.7, 128.1, 3), (22.1, 128.0, 3), (22.3, 127.8, 3), (22.5, 127.5, 3), (22.7, 127.1, 3), (22.8, 126.8, 3), (23.0, 126.6, 3), (23.2, 126.3, 3), (23.5, 125.9, 3), (23.8, 125.5, 3), (24.1, 125.3, 3), (24.4, 125.1, 3), (24.8, 124.8, 3), (25.3, 124.4, 3), (25.8, 124.1, 3), (26.4, 123.8, 3), (26.9, 123.3, 3), (27.4, 122.6, 3), (27.9, 122.0, 3), (28.3, 121.3, 3), (28.3, 120.6, 3), (28.3, 120.0, 3), (28.4, 119.4, 3), (28.6, 118.8, 3), (28.7, 118.1, 3), (28.8, 117.5, 3), (28.8, 117.0, 3), (28.8, 116.7, 3), (28.8, 116.5, 3), (28.9, 116.3, 3), (29.2, 116.1, 3), (29.6, 115.8, 3), (29.7, 115.2, 3), (29.7, 114.5, 3), (29.6, 114.1, 3), (29.4, 113.7, 3), (29.0, 113.2, 3), (28.4, 112.5, 3)]",RANANIM
2004222N24150,"[(23.5, 150.4, 0), (23.3, 151.1, 3), (23.2, 151.6, 3), (23.1, 152.0, 3), (23.0, 152.3, 3), (23.0, 152.7, 3), (23.0, 153.1, 3), (23.2, 153.4, 3), (23.4, 153.8, 3), (23.5, 154.2, 3), (23.7, 154.7, 3), (23.9, 155.1, 3), (24.2, 155.6, 3), (24.6, 156.1, 3), (25.1, 156.7, 3), (25.9, 157.6, 3), (26.8, 158.5, 3), (27.3, 159.2, 3), (27.8, 159.8, 3), (28.6, 160.4, 3), (29.4, 161.0, 3), (30.0, 161.6, 3), (30.6, 162.2, 3), (31.2, 162.7, 3), (31.7, 163.3, 3), (32.0, 163.9, 3), (32.3, 164.7, 3), (32.6, 165.6, 3), (32.8, 166.6, 3), (33.1, 167.6, 3), (33.3, 168.6, 3), (33.5, 169.7, 3), (33.7, 170.8, 3), (34.2, 172.0, 3), (34.8, 173.2, 3), (35.2, 174.6, 3), (35.5, 176.0, 3), (35.9, 177.4, 3), (36.5, 178.5, 3), (37.6, 178.9, 3), (38.9, 178.9, 3)]",MALAKAS
2004227N15144,"[(14.7, 140.9, 0), (14.7, 139.7, 3), (14.8, 138.7, 3), (15.0, 137.9, 3), (15.3, 137.3, 3), (15.6, 136.6, 3), (16.0, 136.0, 3), (16.4, 135.6, 3), (16.8, 135.3, 3), (17.3, 134.8, 3), (17.7, 134.2, 3), (18.0, 133.7, 3), (18.1, 133.3, 3), (18.2, 132.9, 3), (18.3, 132.5, 3), (18.3, 132.0, 3), (18.4, 131.6, 3), (18.5, 131.2, 3), (18.8, 130.8, 3), (19.2, 130.2, 3), (19.8, 129.6, 3), (20.4, 129.2, 3), (21.2, 128.8, 3), (22.1, 128.3, 3), (23.0, 127.8, 3), (24.0, 127.3, 3), (24.9, 126.9, 3), (25.7, 126.5, 3), (26.4, 126.2, 3), (27.0, 125.8, 3), (27.6, 125.5, 3), (28.0, 125.3, 3), (28.5, 125.3, 3), (29.2, 125.3, 3), (30.0, 125.4, 3), (30.6, 125.7, 3), (31.2, 126.2, 3), (32.1, 126.9, 3), (33.1, 127.7, 3), (34.3, 128.5, 3), (35.6, 129.4, 3), (36.7, 130.7, 3), (37.7, 132.2, 3), (38.7, 133.8, 3), (39.5, 135.4, 3), (40.1, 137.0, 3), (40.6, 138.6, 3), (40.9, 140.1, 3), (41.1, 141.1, 2), (41.2, 141.7, 1), (41.4, 143.5, 3), (41.6, 145.8, 3), (41.8, 149.1, 3), (42.0, 152.0, 3), (42.2, 153.4, 3), (42.5, 153.8, 3)]",MEGI
2004230N09172,"[(11.2, 165.0, 0), (11.3, 164.4, 3), (11.4, 163.8, 3), (11.6, 163.4, 3), (11.8, 163.0, 3), (12.0, 162.5, 3), (12.3, 162.0, 3), (12.6, 161.6, 3), (12.8, 161.3, 3), (13.0, 160.9, 3), (13.2, 160.4, 3), (13.4, 159.8, 3), (13.6, 159.1, 3), (13.8, 158.4, 3), (13.9, 157.8, 3), (14.0, 157.4, 3), (14.1, 156.9, 3), (14.3, 156.2, 3), (14.4, 155.4, 3), (14.5, 154.8, 3), (14.5, 154.2, 3), (14.5, 153.6, 3), (14.5, 153.0, 3), (14.5, 152.4, 3), (14.4, 151.8, 3), (14.3, 151.0, 3), (14.2, 150.2, 3), (14.2, 149.4, 3), (14.2, 148.6, 3), (14.1, 148.0, 3), (14.1, 147.4, 3), (14.2, 146.8, 3), (14.3, 146.3, 3), (14.3, 145.9, 3), (14.4, 145.6, 3), (14.6, 145.2, 3), (14.8, 144.8, 3), (15.0, 144.2, 3), (15.2, 143.6, 3), (15.4, 143.2, 3), (15.6, 142.9, 3), (15.9, 142.5, 3), (16.3, 142.1, 3), (16.7, 141.6, 3), (17.0, 141.1, 3), (17.2, 140.6, 3), (17.4, 140.2, 3), (17.7, 139.9, 3), (18.0, 139.6, 3), (18.2, 139.3, 3), (18.5, 139.1, 3), (18.9, 138.9, 3), (19.4, 138.7, 3), (19.9, 138.5, 3), (20.4, 138.2, 3), (20.8, 137.9, 3), (21.2, 137.6, 3), (21.6, 137.4, 3), (21.9, 137.2, 3), (22.2, 137.0, 3), (22.5, 136.8, 3), (23.0, 136.6, 3), (23.5, 136.3, 3), (23.9, 136.0, 3), (24.2, 135.7, 3), (24.4, 135.5, 3), (24.7, 135.4, 3), (25.1, 135.2, 3), (25.5, 135.1, 3), (25.8, 135.0, 3), (26.1, 134.9, 3), (26.4, 134.7, 3), (26.6, 134.5, 3), (26.7, 134.4, 3), (26.8, 134.3, 3), (26.9, 134.3, 3), (27.0, 134.2, 3), (27.1, 134.1, 3), (27.2, 133.9, 3), (27.2, 133.8, 3), (27.3, 133.6, 3), (27.4, 133.3, 3), (27.6, 132.9, 3), (27.7, 132.5, 3), (27.8, 132.1, 3), (28.0, 131.7, 3), (28.2, 131.3, 3), (28.5, 130.8, 3), (28.8, 130.4, 3), (29.1, 130.1, 3), (29.4, 130.0, 3), (29.7, 129.8, 3), (30.2, 129.8, 3), (30.8, 129.9, 3), (31.5, 130.2, 3), (32.5, 130.5, 3), (33.5, 131.1, 3), (34.0, 131.6, 2), (34.3, 132.0, 1), (35.1, 133.1, 3), (36.0, 134.5, 3), (37.1, 136.0, 3), (38.5, 137.6, 3), (40.2, 139.3, 3), (42.0, 141.3, 3), (43.7, 143.1, 3), (45.0, 144.3, 3), (46.0, 145.0, 3)]",CHABA
2004231N09147,"[(9.7, 142.0, 0), (9.9, 141.4, 3), (10.1, 140.8, 3), (10.3, 140.2, 3), (10.4, 139.8, 3), (10.5, 139.5, 3), (10.7, 139.3, 3), (10.9, 139.1, 3), (11.1, 138.9, 3), (11.3, 138.6, 3), (11.6, 138.3, 3), (11.9, 137.9, 3), (12.3, 137.4, 3), (12.7, 137.0, 3), (13.1, 136.6, 3), (13.3, 136.2, 3), (13.6, 135.9, 3), (14.2, 135.7, 3), (14.9, 135.5, 3), (15.3, 135.4, 3), (15.6, 135.3, 3), (16.2, 135.0, 3), (16.8, 134.7, 3), (17.2, 134.4, 3), (17.5, 134.0, 3), (17.8, 133.5, 3), (18.2, 132.9, 3), (18.6, 132.4, 3), (19.0, 131.9, 3), (19.3, 131.3, 3), (19.6, 130.7, 3), (19.9, 130.2, 3), (20.2, 129.8, 3), (20.5, 129.4, 3), (20.9, 128.9, 3), (21.2, 128.4, 3), (21.5, 127.9, 3), (21.8, 127.5, 3), (22.2, 127.1, 3), (22.6, 126.6, 3), (22.9, 126.2, 3), (23.2, 125.8, 3), (23.4, 125.5, 3), (23.6, 125.2, 3), (23.8, 125.0, 3), (24.2, 124.6, 3), (24.5, 124.3, 3), (24.7, 124.1, 3), (24.9, 123.9, 3), (25.1, 123.7, 3), (25.2, 123.5, 3), (25.3, 123.2, 3), (25.4, 122.9, 3), (25.5, 122.5, 3), (25.5, 122.1, 3), (25.5, 121.8, 3), (25.5, 121.4, 3), (25.5, 120.9, 3), (25.5, 120.4, 3), (25.2, 119.8, 3), (24.9, 119.1, 3), (24.6, 118.4, 3), (24.3, 117.9, 3), (24.0, 117.7, 3), (23.7, 117.6, 3), (23.6, 117.2, 3), (23.6, 116.6, 3), (23.6, 116.1, 3), (23.5, 115.6, 3), (23.4, 115.0, 3), (23.2, 114.5, 3), (23.0, 114.1, 3), (22.8, 113.8, 3), (22.7, 113.5, 3), (22.7, 113.3, 3), (22.7, 113.1, 3), (22.6, 112.9, 3)]",AERE
